Source,Compare,Value,Val Type 2,Val Type 3
2325,1162,0.8047876849172859,0.8117467668991004,0.16666666666666666
2336,17250,0.8347824311086347,0.8337884572436067,0.1111111111111111
2337,14202,0.81713930161635,0.8370631888452782,0.125
2448,9815,0.8005318136341116,0.8279712910704576,0.125
2488,19129,0.8181233717769192,0.8207101588791496,0.25
2549,15070,0.8322130033276232,0.8391401791217964,0.2
2612,6881,0.8106466564473207,0.8560244689335584,0.3333333333333333
2685,19129,0.8435099936688361,0.8628328078555728,0.25
2702,10354,0.8041173138583316,0.8401498443696134,0.1
2710,6881,0.8260725128417518,0.8679827532495387,0.2857142857142857
2710,9815,0.8093490425137497,0.8313166987495492,0.1111111111111111
2739,19129,0.8607931593907422,0.8812843109236985,0.25
2741,3192,0.8136273839065225,0.8351089882067589,0.16666666666666666
2782,600,0.8062649252951729,0.8343633441038375,0.125
2800,19129,0.8019633940205382,0.8584588724120226,0.25
2805,6881,0.8694948341467817,0.8983225603639285,0.4
2917,1554,0.8129546685446093,0.8449204251495062,0.25
2924,6881,0.8186073727264989,0.8615614212966112,0.3333333333333333
2934,10818,0.8074445347891768,0.821801184122782,0.4
3056,19129,0.8056668892695931,0.8538701273775053,0.25
3165,16233,0.8222688421533951,0.8493546506352609,0.2
3195,2013,0.8050246825971401,0.8223117016172905,0.25
3265,1996,0.8097970539547984,0.7883058633438251,0.08333333333333333
3267,17595,0.8288621376126247,0.8456009575289101,0.25
3284,12617,0.8095283780770905,0.8332609455781179,0.3333333333333333
3308,12617,0.8248602539154367,0.8456879299037069,0.3333333333333333
3321,3878,0.8216507991234023,0.8287701790429237,0.3333333333333333
3336,12617,0.8256545933542113,0.84476026243275,0.3333333333333333
3345,17250,0.8018406396819245,0.8255393259845815,0.2222222222222222
3347,14698,0.8010723494685142,0.7795627040820835,0.2
3407,17595,0.8150557320455637,0.8246092414764682,0.25
3409,5362,0.8052497378521476,0.8057859952504365,0.2
3419,18854,0.8136153446903622,0.8363665268925939,0.07692307692307693
3602,14277,0.8010001215133274,0.8227233216669793,0.09090909090909093
3604,21760,0.8007691463950014,0.8202737155326278,0.1
3610,17812,0.8040451454189157,0.8369390862274207,0.2857142857142857
3619,17106,0.8023285475423785,0.8339492545324091,0.0
3623,17106,0.8133347269713773,0.8294814126143405,0.0
3638,17106,0.8128959237304886,0.831331474179827,0.0
3638,21760,0.8115763607577944,0.82994026079422,0.1
3640,17106,0.834548440558149,0.8565456198870741,0.0
3640,21760,0.816325173280137,0.8410604349996291,0.1
3652,17106,0.8115086066826873,0.8421961937113813,0.0
3653,8911,0.8287701126155252,0.8427086019873837,0.0
